message_id,date,url,local_path,filename,title,author,reader,genre,year,duration,language,file_size,mime_type,source
323,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/323,"books\Әхиәр_Хәкимов_Ҡарауан_6_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_6_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_6_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,8973140,audio/mpeg,"audio_tags, filename"
322,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/322,"books\Әхиәр_Хәкимов_Ҡарауан_5_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_5_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_5_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,8892644,audio/mpeg,"audio_tags, filename"
321,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/321,"books\Әхиәр_Хәкимов_Ҡарауан_4_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_4_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_4_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,8891060,audio/mpeg,"audio_tags, filename"
320,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/320,"books\Әхиәр_Хәкимов_Ҡарауан_3_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_3_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_3_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,7974500,audio/mpeg,"audio_tags, filename"
319,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/319,"books\Әхиәр_Хәкимов_Ҡарауан_2_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_2_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_2_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,8447828,audio/mpeg,"audio_tags, filename"
318,2024-06-11T18:55:38+00:00,https://t.me/bashaudiokitap/318,"books\Әхиәр_Хәкимов_Ҡарауан_1_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_1_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998.mp3","Әхиәр_Хәкимов_Ҡарауан_1_се_өлөш_Әхтәм_Абушахманов_уҡый,_1998",Әхиәр Хәкимов,,,,,,8466404,audio/mpeg,"audio_tags, filename"
317,2024-05-28T15:35:48+00:00,https://t.me/bashaudiokitap/317,"books\Сулпан_Иманғолов_Ҡара_ҡырау_ҡырған_затлы_сәскәләр_1,_2_бүлек_Наилә.mp3","Сулпан_Иманғолов_Ҡара_ҡырау_ҡырған_затлы_сәскәләр_1,_2_бүлек_Наилә.mp3","Сулпан_Иманғолов_Ҡара_ҡырау_ҡырған_затлы_сәскәләр_1,_2_бүлек_Наилә",Сулпан Иманғолов,,,,,,16898714,audio/mpeg,"audio_tags, filename"
316,2024-05-28T15:35:48+00:00,https://t.me/bashaudiokitap/316,books\Сара_Сәфәрова_Бәхет_хаҡына_Илһөйәр_Ғизетдинова_менән_Әхәт_Мортазин.mp3,Сара_Сәфәрова_Бәхет_хаҡына_Илһөйәр_Ғизетдинова_менән_Әхәт_Мортазин.mp3,Сара_Сәфәрова_Бәхет_хаҡына_Илһөйәр_Ғизетдинова_менән_Әхәт_Мортазин,Сара Сәфәрова,,,,,,4843540,audio/mpeg,"audio_tags, filename"
315,2024-05-28T15:35:48+00:00,https://t.me/bashaudiokitap/315,"books\Нурислам_Шәйхулов_Ҡаҙ_бәпкәләре_ҡара_Илһөйәр_Ғәзетдинова_уҡый,_2009.mp3","Нурислам_Шәйхулов_Ҡаҙ_бәпкәләре_ҡара_Илһөйәр_Ғәзетдинова_уҡый,_2009.mp3","Нурислам_Шәйхулов_Ҡаҙ_бәпкәләре_ҡара_Илһөйәр_Ғәзетдинова_уҡый,_2009",Нурислам Шәйхулов,,,,,,8653616,audio/mpeg,"audio_tags, filename"
314,2024-05-28T15:35:48+00:00,https://t.me/bashaudiokitap/314,books\Гөлсөм_Мостафина_Елмерҙәк_тотҡоно.mp3,Гөлсөм_Мостафина_Елмерҙәк_тотҡоно.mp3,Гөлсөм_Мостафина_Елмерҙәк_тотҡоно,Гөлсөм Мостафина,,,,,,14145848,audio/mpeg,"audio_tags, filename"
313,2024-05-27T13:56:13+00:00,https://t.me/bashaudiokitap/313,books\Миңлегөл_Хисмәтуллина_Бер_һүҙ_берәгәйле_һүҙ_Нәйлә_Ғәләуетдинова.mp3,Миңлегөл_Хисмәтуллина_Бер_һүҙ_берәгәйле_һүҙ_Нәйлә_Ғәләуетдинова.mp3,Миңлегөл_Хисмәтуллина_Бер_һүҙ_берәгәйле_һүҙ_Нәйлә_Ғәләуетдинова,Миңлегөл Хисмәтуллина,,,,,,6227522,audio/mpeg,"audio_tags, filename"
312,2024-05-27T13:56:13+00:00,https://t.me/bashaudiokitap/312,"books\Миңйыһан_Хәлитова_Ҡон_Фирҙәт_Ғәлиев_уҡый,_1998_1.mp3","Миңйыһан_Хәлитова_Ҡон_Фирҙәт_Ғәлиев_уҡый,_1998_1.mp3","Миңйыһан_Хәлитова_Ҡон_Фирҙәт_Ғәлиев_уҡый,_1998_1",Миңйыһан Хәлитова,,,,,,7465718,audio/mpeg,"audio_tags, filename"
311,2024-05-27T13:56:13+00:00,https://t.me/bashaudiokitap/311,"books\Минйыһан_Хәмитова_Үс_Фирҙәт_Ғәлиев_уҡый,_1998_1.mp3","Минйыһан_Хәмитова_Үс_Фирҙәт_Ғәлиев_уҡый,_1998_1.mp3","Минйыһан_Хәмитова_Үс_Фирҙәт_Ғәлиев_уҡый,_1998_1",Минйыһан Хәмитова,,,,,,7465716,audio/mpeg,"audio_tags, filename"
310,2024-05-27T13:56:13+00:00,https://t.me/bashaudiokitap/310,"books\Түләк_Ғирфанов_Фәйрүзә_Нурия_Ирсаева_уҡый,_2009_1.mp3","Түләк_Ғирфанов_Фәйрүзә_Нурия_Ирсаева_уҡый,_2009_1.mp3","Түләк_Ғирфанов_Фәйрүзә_Нурия_Ирсаева_уҡый,_2009_1",Түләк Ғирфанов,,,,,,7189816,audio/mpeg,"audio_tags, filename"
301,2024-05-25T12:08:40+00:00,https://t.me/bashaudiokitap/301,"books\Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_5,_6_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_5,_6_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_5,_6_сы_өлөш_Әхәт_Мортазин_уҡый",Тимерғәле Килмөхәмәтов,,,,,,14238094,audio/mpeg,"audio_tags, filename"
300,2024-05-25T12:08:28+00:00,https://t.me/bashaudiokitap/300,"books\Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_3,_4_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_3,_4_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_3,_4_сы_өлөш_Әхәт_Мортазин_уҡый",Тимерғәле Килмөхәмәтов,,,,,,7307950,audio/mpeg,"audio_tags, filename"
299,2024-05-25T12:06:43+00:00,https://t.me/bashaudiokitap/299,"books\Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_1,_2_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_1,_2_сы_өлөш_Әхәт_Мортазин_уҡый.mp3","Тимерғәле_Килмөхәмәтов_Хаҡлыҡ_үлмәй_1,_2_сы_өлөш_Әхәт_Мортазин_уҡый",Тимерғәле Килмөхәмәтов,,,,,,13993006,audio/mpeg,"audio_tags, filename"
298,2024-05-25T03:46:45+00:00,https://t.me/bashaudiokitap/298,"books\Хәйҙәр_Тапаҡов_Яралы_аҡҡош_Фирҙәт_Ғәлиев,_Әхәт_Мортазин,_Әхтәм_Абушахманов.mp3","Хәйҙәр_Тапаҡов_Яралы_аҡҡош_Фирҙәт_Ғәлиев,_Әхәт_Мортазин,_Әхтәм_Абушахманов.mp3","Хәйҙәр_Тапаҡов_Яралы_аҡҡош_Фирҙәт_Ғәлиев,_Әхәт_Мортазин,_Әхтәм_Абушахманов",Хәйҙәр Тапаҡов,,,,,,16258126,audio/mpeg,"audio_tags, filename"
297,2024-05-25T03:46:45+00:00,https://t.me/bashaudiokitap/297,"books\Хәйҙәр_Тапаҡов_Офоҡтағы_йондоҙ_яҡтыһы_Әхтәм_Абушахманов_уҡый,_2006.mp3","Хәйҙәр_Тапаҡов_Офоҡтағы_йондоҙ_яҡтыһы_Әхтәм_Абушахманов_уҡый,_2006.mp3","Хәйҙәр_Тапаҡов_Офоҡтағы_йондоҙ_яҡтыһы_Әхтәм_Абушахманов_уҡый,_2006",Хәйҙәр Тапаҡов,,,,,,11487390,audio/mpeg,"audio_tags, filename"
296,2024-05-24T18:04:54+00:00,https://t.me/bashaudiokitap/296,"books\Лариса_Абдуллина_Мәтрүшкәле_сәй_Светлана_Хәкимова_уҡый,_2014.mp3","Лариса_Абдуллина_Мәтрүшкәле_сәй_Светлана_Хәкимова_уҡый,_2014.mp3","Лариса_Абдуллина_Мәтрүшкәле_сәй_Светлана_Хәкимова_уҡый,_2014",Лариса Абдуллина,,,,,,10455474,audio/mpeg,"audio_tags, filename"
295,2024-05-24T18:04:54+00:00,https://t.me/bashaudiokitap/295,"books\Мансаф_Ғиләжев_Шәл_Илһөйәр_Ғизетдинова,_Илдар_Ғүмәров_һәм_Әхәт_Мортазин.mp3","Мансаф_Ғиләжев_Шәл_Илһөйәр_Ғизетдинова,_Илдар_Ғүмәров_һәм_Әхәт_Мортазин.mp3","Мансаф_Ғиләжев_Шәл_Илһөйәр_Ғизетдинова,_Илдар_Ғүмәров_һәм_Әхәт_Мортазин",Мансаф Ғиләжев,,,,,,12732290,audio/mpeg,"audio_tags, filename"
294,2024-05-24T03:48:59+00:00,https://t.me/bashaudiokitap/294,"books\Әкрәм_Бейешев_Ил_ғазабы_1,2_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_1,2_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_1,2_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1",Әкрәм Бейешев,,,,,,12704180,audio/mpeg,"audio_tags, filename"
293,2024-05-24T03:48:59+00:00,https://t.me/bashaudiokitap/293,"books\Әкрәм_Бейешев_Ил_ғазабы_3,4_се_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_3,4_се_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_3,4_се_өлөш_Заһир_Вәлитов_уҡый,_2004_1",Әкрәм Бейешев,,,,,,13054100,audio/mpeg,"audio_tags, filename"
292,2024-05-24T03:48:59+00:00,https://t.me/bashaudiokitap/292,"books\Әкрәм_Бейешев_Ил_ғазабы_5,6_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_5,6_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1.mp3","Әкрәм_Бейешев_Ил_ғазабы_5,6_сы_өлөш_Заһир_Вәлитов_уҡый,_2004_1",Әкрәм Бейешев,,,,,,14391716,audio/mpeg,"audio_tags, filename"
290,2024-05-23T16:06:40+00:00,https://t.me/bashaudiokitap/290,"books\Таңсулпан_Ғарипова_Ялан_сейәһе_Рәмзиә_Хисамова_уҡый,_1997.mp3","Таңсулпан_Ғарипова_Ялан_сейәһе_Рәмзиә_Хисамова_уҡый,_1997.mp3","Таңсулпан_Ғарипова_Ялан_сейәһе_Рәмзиә_Хисамова_уҡый,_1997",Таңсулпан Ғарипова,,,,,,8265228,audio/mpeg,"audio_tags, filename"
289,2024-05-23T16:06:40+00:00,https://t.me/bashaudiokitap/289,"books\Талха_Ғиниәтуллин_Әсә_һәм_бала_1_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012.mp3","Талха_Ғиниәтуллин_Әсә_һәм_бала_1_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012.mp3","Талха_Ғиниәтуллин_Әсә_һәм_бала_1_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012",Талха Ғиниәтуллин,,,,,,4765760,audio/mpeg,"audio_tags, filename"
288,2024-05-23T16:06:40+00:00,https://t.me/bashaudiokitap/288,"books\Талха_Ғиниәтуллин_Әсә_һәм_бала_2_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012.mp3","Талха_Ғиниәтуллин_Әсә_һәм_бала_2_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012.mp3","Талха_Ғиниәтуллин_Әсә_һәм_бала_2_се_өлөш_Алһыу_Бәхтиева_уҡый,_2012",Талха Ғиниәтуллин,,,,,,4633856,audio/mpeg,"audio_tags, filename"
286,2024-05-23T15:51:15+00:00,https://t.me/bashaudiokitap/286,"books\Ринат_Камалов_Бәлә_1_се_бүлек_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_1_се_бүлек_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_1_се_бүлек_Заһир_Вәлитов_уҡый,_1996",Ринат Камалов,,,,,,6732488,audio/mpeg,"audio_tags, filename"
285,2024-05-23T15:51:15+00:00,https://t.me/bashaudiokitap/285,"books\Ринат_Камалов_Бәлә_2,_3_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_2,_3_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_2,_3_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996",Ринат Камалов,,,,,,13203428,audio/mpeg,"audio_tags, filename"
284,2024-05-23T15:51:15+00:00,https://t.me/bashaudiokitap/284,"books\Ринат_Камалов_Бәлә_4,_5_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_4,_5_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996.mp3","Ринат_Камалов_Бәлә_4,_5_се_бүлектәр_Заһир_Вәлитов_уҡый,_1996",Ринат Камалов,,,,,,11838164,audio/mpeg,"audio_tags, filename"
283,2024-05-10T14:01:22+00:00,https://t.me/bashaudiokitap/283,"books\Әмир_Әминев_Ҡытайгород_Фирҙәт_Ғәлиев_уҡый,_2002.mp3","Әмир_Әминев_Ҡытайгород_Фирҙәт_Ғәлиев_уҡый,_2002.mp3","Әмир_Әминев_Ҡытайгород_Фирҙәт_Ғәлиев_уҡый,_2002",Әмир Әминев,,,,,,28999192,audio/mpeg,"audio_tags, filename"
282,2024-05-10T14:01:02+00:00,https://t.me/bashaudiokitap/282,"books\Динис_Бүләков_Ғүмерһеҙ_йондоҙ_Олег_Ханов_уҡый,_1981.mp3","Динис_Бүләков_Ғүмерһеҙ_йондоҙ_Олег_Ханов_уҡый,_1981.mp3","Динис_Бүләков_Ғүмерһеҙ_йондоҙ_Олег_Ханов_уҡый,_1981",Динис Бүләков,,,,,,5827728,audio/mpeg,"audio_tags, filename"
281,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/281,"books\Суфиян_Поварисов_Беҙ_фронттан_ҡайтҡанда_Фирҙәт_Ғәлиев_уҡый,_2010.mp3","Суфиян_Поварисов_Беҙ_фронттан_ҡайтҡанда_Фирҙәт_Ғәлиев_уҡый,_2010.mp3","Суфиян_Поварисов_Беҙ_фронттан_ҡайтҡанда_Фирҙәт_Ғәлиев_уҡый,_2010",Суфиян Поварисов,,,,,,10427690,audio/mpeg,"audio_tags, filename"
280,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/280,books\Әхәт_Мортазин_уҡыуында_1994_йылғы_яҙма_Ғайса_Хөсәйенов_Тормош.mp3,Әхәт_Мортазин_уҡыуында_1994_йылғы_яҙма_Ғайса_Хөсәйенов_Тормош.mp3,Әхәт_Мортазин_уҡыуында_1994_йылғы_яҙма_Ғайса_Хөсәйенов_Тормош,Әхәт Мортазин уҡыуында 1994 йылғы яҙма,,,,,,57661096,audio/mpeg,"audio_tags, filename"
279,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/279,"books\Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_1_се.mp3","Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_1_се.mp3","Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_1_се","Әхәт Мортазин уҡый, 2017 йылғы яҙма.",,,,,,5018490,audio/mpeg,"audio_tags, filename"
278,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/278,"books\Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_2_се.mp3","Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_2_се.mp3","Әхәт_Мортазин_уҡый,_2017_йылғы_яҙма_Йыһат_Солтанов_Йыр_тауы,_2_се","Әхәт Мортазин уҡый, 2017 йылғы яҙма",,,,,,5386264,audio/mpeg,"audio_tags, filename"
277,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/277,books\Әмир_Әминев_Бүре_балалары_хикәйәһе_1_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_1_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_1_се_тапшырыу,Әмир Әминев,,,,,,4399672,audio/mpeg,"audio_tags, filename"
276,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/276,books\Әмир_Әминев_Бүре_балалары_хикәйәһе_2_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_2_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_2_се_тапшырыу,Әмир Әминев,,,,,,3747352,audio/mpeg,"audio_tags, filename"
275,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/275,books\Әмир_Әминев_Бүре_балалары_хикәйәһе_3_сө_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_3_сө_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_3_сө_тапшырыу,Әмир Әминев,,,,,,4066888,audio/mpeg,"audio_tags, filename"
274,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/274,books\Әмир_Әминев_Бүре_балалары_хикәйәһе_4_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_4_се_тапшырыу.mp3,Әмир_Әминев_Бүре_балалары_хикәйәһе_4_се_тапшырыу,Әмир Әминев,,,,,,3523720,audio/mpeg,"audio_tags, filename"
273,2024-05-10T14:00:59+00:00,https://t.me/bashaudiokitap/273,"books\Сәүиә_Сираева_уҡый,_1998_йылғы_яҙма_Зөһрә_Ҡотлогилдина_Ике_күрше.mp3","Сәүиә_Сираева_уҡый,_1998_йылғы_яҙма_Зөһрә_Ҡотлогилдина_Ике_күрше.mp3","Сәүиә_Сираева_уҡый,_1998_йылғы_яҙма_Зөһрә_Ҡотлогилдина_Ике_күрше","Сәүиә Сираева уҡый, 1998 йылғы яҙма.",,,,,,3578476,audio/mpeg,"audio_tags, filename"
272,2024-05-10T14:00:58+00:00,https://t.me/bashaudiokitap/272,books\Неизвестен_Мөхәббәт_өсөн_яза_Ринат_Камалов.mp3,Неизвестен_Мөхәббәт_өсөн_яза_Ринат_Камалов.mp3,Неизвестен_Мөхәббәт_өсөн_яза_Ринат_Камалов,Неизвестен,,,,,,6069916,audio/mpeg,"audio_tags, filename"
271,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/271,"books\Рәмзиә_Хисамова_уҡый,_1996_йылғы_яҙма_Көс_алам_мин_ҡояш_нурынан.mp3","Рәмзиә_Хисамова_уҡый,_1996_йылғы_яҙма_Көс_алам_мин_ҡояш_нурынан.mp3","Рәмзиә_Хисамова_уҡый,_1996_йылғы_яҙма_Көс_алам_мин_ҡояш_нурынан","Рәмзиә Хисамова уҡый, 1996 йылғы яҙма.",,,,,,4470262,audio/mpeg,"audio_tags, filename"
270,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/270,books\Ф_Акбулатова_АҘАШЫУ_Хикәйә_А_Бәхтиева_уҡый_.mp3,Ф_Акбулатова_АҘАШЫУ_Хикәйә_А_Бәхтиева_уҡый_.mp3,Ф_Акбулатова_АҘАШЫУ_Хикәйә_А_Бәхтиева_уҡый_,Ф. Акбулатова.,,,,,,128983502,audio/mpeg,"audio_tags, filename"
269,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/269,books\Наилә_Ғәләүетдинова_менән_Ғәлимнур_Бикбулатов_Ғәлим_Хисамов_Ғүмер.mp3,Наилә_Ғәләүетдинова_менән_Ғәлимнур_Бикбулатов_Ғәлим_Хисамов_Ғүмер.mp3,Наилә_Ғәләүетдинова_менән_Ғәлимнур_Бикбулатов_Ғәлим_Хисамов_Ғүмер,"Наилә Ғәләүетдинова менән Ғәлимнур Бикбулатов уҡый, 1984 йылғы яҙма",,,,,,4539100,audio/mpeg,"audio_tags, filename"
268,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/268,"books\Әсҡәт_Мортазин_Миңә_таян_Илшат_Йомағолов_уҡый,_1989.mp3","Әсҡәт_Мортазин_Миңә_таян_Илшат_Йомағолов_уҡый,_1989.mp3","Әсҡәт_Мортазин_Миңә_таян_Илшат_Йомағолов_уҡый,_1989",Әсҡәт Мортазин,,,,,,6880512,audio/mpeg,"audio_tags, filename"
267,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/267,"books\Әкрәм_Вәли_Рәүфә_Нурия_Ирсаева_уҡый,_2008.mp3","Әкрәм_Вәли_Рәүфә_Нурия_Ирсаева_уҡый,_2008.mp3","Әкрәм_Вәли_Рәүфә_Нурия_Ирсаева_уҡый,_2008",Әкрәм Вәли,,,,,,10614988,audio/mpeg,"audio_tags, filename"
266,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/266,books\Гөлсирә_Ғиззәтуллина_Туғыҙынсы_рәттәге_урын_Салауат_Ишмөхәмәтов.mp3,Гөлсирә_Ғиззәтуллина_Туғыҙынсы_рәттәге_урын_Салауат_Ишмөхәмәтов.mp3,Гөлсирә_Ғиззәтуллина_Туғыҙынсы_рәттәге_урын_Салауат_Ишмөхәмәтов,Гөлсирә Ғиззәтуллина,,,,,,6773422,audio/mpeg,"audio_tags, filename"
265,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/265,"books\Ноғман_Мусин_Әлфирә_килен_Әхәт_Мортазин_уҡый,_2009_.mp3","Ноғман_Мусин_Әлфирә_килен_Әхәт_Мортазин_уҡый,_2009_.mp3","Ноғман_Мусин_Әлфирә_килен_Әхәт_Мортазин_уҡый,_2009_",Ноғман Мусин,,,,,,9718464,audio/mpeg,"audio_tags, filename"
264,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/264,books\Хәмит_Яруллин_уҡый_Марс_Әхмәтшин_«Осрашыу».mp3,Хәмит_Яруллин_уҡый_Марс_Әхмәтшин_«Осрашыу».mp3,Хәмит_Яруллин_уҡый_Марс_Әхмәтшин_«Осрашыу»,Хәмит Яруллин уҡый,,,,,,7761338,audio/mpeg,"audio_tags, filename"
263,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/263,"books\Неизвестный_артист_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_3_сө_бүлек.mp3","Неизвестный_артист_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_3_сө_бүлек.mp3","Неизвестный_артист_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_3_сө_бүлек",Неизвестный артист,,,,,,8596874,audio/mpeg,"audio_tags, filename"
262,2024-05-10T13:59:42+00:00,https://t.me/bashaudiokitap/262,"books\Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_2_се_бүлек.mp3","Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_2_се_бүлек.mp3","Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_2_се_бүлек",Неизвестен,,,,,,9159322,audio/mpeg,"audio_tags, filename"
261,2024-05-10T13:56:17+00:00,https://t.me/bashaudiokitap/261,"books\Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_1_се_бүлек.mp3","Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_1_се_бүлек.mp3","Неизвестен_Әхиәр_Хәкимов_Дауылдан_ҡотолоу_юҡ,_1_се_бүлек",Неизвестен,,,,,,9153850,audio/mpeg,"audio_tags, filename"
260,2024-05-10T13:56:17+00:00,https://t.me/bashaudiokitap/260,"books\Гөлфиә_Юнысова_Тыуған_ер_Автор_уҡый,_1999.mp3","Гөлфиә_Юнысова_Тыуған_ер_Автор_уҡый,_1999.mp3","Гөлфиә_Юнысова_Тыуған_ер_Автор_уҡый,_1999",Гөлфиә Юнысова,,,,,,7072588,audio/mpeg,"audio_tags, filename"
259,2024-05-10T13:56:17+00:00,https://t.me/bashaudiokitap/259,"books\Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016.mp3","Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016.mp3","Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016",Фәрзәнә Аҡбулатова,,,,,,5270318,audio/mpeg,"audio_tags, filename"
258,2024-05-10T13:56:17+00:00,https://t.me/bashaudiokitap/258,"books\Нажия_Игеҙйәнова_Баһа_Лира_Фәйзуллина_уҡый,_1992.mp3","Нажия_Игеҙйәнова_Баһа_Лира_Фәйзуллина_уҡый,_1992.mp3","Нажия_Игеҙйәнова_Баһа_Лира_Фәйзуллина_уҡый,_1992",Нажия Игеҙйәнова,,,,,,7191690,audio/mpeg,"audio_tags, filename"
257,2024-05-10T13:56:17+00:00,https://t.me/bashaudiokitap/257,"books\Руфина_Хәсәнова_Икәү_Нурия_Ирсаева_уҡый,_2012.mp3","Руфина_Хәсәнова_Икәү_Нурия_Ирсаева_уҡый,_2012.mp3","Руфина_Хәсәнова_Икәү_Нурия_Ирсаева_уҡый,_2012",Руфина Хәсәнова,,,,,,3489012,audio/mpeg,"audio_tags, filename"
